time,respiration,apnea_event,hypopnea_event
183.07,-0.15252228078715235,0.0,0.0
183.08,-0.1820117092366841,0.0,0.0
183.09,0.19505714846255212,0.0,0.0
183.1,0.2340647614639753,0.0,0.0
183.11,-0.0009009316877180568,0.0,0.0
183.12,-0.05093871275876467,0.0,0.0
183.13,0.14987889072187327,0.0,0.0
183.14,-0.014335840913501215,0.0,0.0
183.15,0.17273385517707704,0.0,0.0
183.16,0.2517559461186221,0.0,0.0
183.17,0.2506261381399356,0.0,0.0
183.18,0.2120617559084339,0.0,0.0
183.19,0.23075208815790835,0.0,0.0
183.2,0.23267722496046983,0.0,0.0
183.21,0.06429596283443767,0.0,0.0
183.22,0.13128621903230633,0.0,0.0
183.23,0.06568500020208562,0.0,0.0
183.24,0.19750327543558804,0.0,0.0
183.25,0.20846582549432843,0.0,0.0
183.26,0.34386041689456803,0.0,0.0
183.27,0.31424205480323014,0.0,0.0
183.28,0.4073725382600507,0.0,0.0
183.29,0.5142612267669473,0.0,0.0
183.3,0.3006542363018143,0.0,0.0
183.31,0.325519827724975,0.0,0.0
183.32,0.39620514017019753,0.0,0.0
183.33,0.14466072301016408,0.0,0.0
183.34,0.45822293798191205,0.0,0.0
183.35,0.31170273080784877,0.0,0.0
183.36,0.4599232149627758,0.0,0.0
183.37,0.4316373263890671,0.0,0.0
183.38,0.3072152119329026,0.0,0.0
183.39,0.2907824010455836,0.0,0.0
183.4,0.4410940887836887,0.0,0.0
183.41,0.5084270613479236,0.0,0.0
183.42,0.49961910720912645,0.0,0.0
183.43,0.6725067309122781,0.0,0.0
183.44,0.6422951530443729,0.0,0.0
183.45,0.5946553205665912,0.0,0.0
183.46,0.4797977275951043,0.0,0.0
183.47,0.6705437903324559,0.0,0.0
183.48,0.4490239376734194,0.0,0.0
183.49,0.4639421531205362,0.0,0.0
183.5,0.6414502550450072,0.0,0.0
183.51,0.40133547815173354,0.0,0.0
183.52,0.5393234861003996,0.0,0.0
183.53,0.6552562652400102,0.0,0.0
183.54,0.6629731635087233,0.0,0.0
183.55,0.5160977303844173,0.0,0.0
183.56,0.7807288277546925,0.0,0.0
183.57,0.5512457800645136,0.0,0.0
183.58,0.5880510501474279,0.0,0.0
183.59,0.5940028938318684,0.0,0.0
183.6,0.6508981051654994,0.0,0.0
183.61,0.6772184400048841,0.0,0.0
183.62,0.4501978125162017,0.0,0.0
183.63,0.8050750042859726,0.0,0.0
183.64,0.6462144769998992,0.0,0.0
183.65,0.7788092516164,0.0,0.0
183.66,0.7662614175822302,0.0,0.0
183.67,0.7659657150436345,0.0,0.0
183.68,0.8898106353702834,0.0,0.0
183.69,0.6817452245228376,0.0,0.0
183.7,0.8850006276489987,0.0,0.0
183.71,0.7703124411075174,0.0,0.0
183.72,0.6836216604525358,0.0,0.0
183.73,0.7803415595863753,0.0,0.0
183.74,0.8871138106735607,0.0,0.0
183.75,0.8778060140039843,0.0,0.0
183.76,0.590565364383993,0.0,0.0
183.77,0.9551212898691812,0.0,0.0
183.78,0.8825609414286453,0.0,0.0
183.79,0.7601582005712603,0.0,0.0
183.8,0.9250345881945283,0.0,0.0
183.81,0.9098911131417798,0.0,0.0
183.82,0.8830733052864324,0.0,0.0
183.83,0.8483158835967042,0.0,0.0
183.84,1.1218607778861638,0.0,0.0
183.85,0.8923189888493952,0.0,0.0
183.86,1.0076389936516386,0.0,0.0
183.87,0.9085895562916446,0.0,0.0
183.88,0.9341633987133353,0.0,0.0
183.89,0.9800195652076131,0.0,0.0
183.9,0.936964935465625,0.0,0.0
183.91,0.9004167114750231,0.0,0.0
183.92,0.8618135145808656,0.0,0.0
183.93,1.0978242982312327,0.0,0.0
183.94,0.9946888110517815,0.0,0.0
183.95,0.8208082544325471,0.0,0.0
183.96,0.8464647240930474,0.0,0.0
183.97,1.0124639384119487,0.0,0.0
183.98,0.8683022340711803,0.0,0.0
183.99,0.9648344742217471,0.0,0.0
184.0,1.047970679406053,0.0,0.0
184.01,1.0884308790101738,0.0,0.0
184.02,0.8602081092294551,0.0,0.0
184.03,0.9722097446775796,0.0,0.0
184.04,0.8089765581577163,0.0,0.0
184.05,0.8403897174012336,0.0,0.0
184.06,1.0150699700531214,0.0,0.0
184.07,1.166700188447474,0.0,0.0
184.08,1.1750640191065436,0.0,0.0
184.09,1.1312542101569658,0.0,0.0
184.1,1.0212132812158303,0.0,0.0
184.11,1.0380369365371895,0.0,0.0
184.12,1.066859792073858,0.0,0.0
184.13,0.9571527205120952,0.0,0.0
184.14,0.9837213550880458,0.0,0.0
184.15,1.0598956739752632,0.0,0.0
184.16,1.2420891651773693,0.0,0.0
184.17,1.094314542778542,0.0,0.0
184.18,1.054384848082819,0.0,0.0
184.19,1.0282994428027477,0.0,0.0
184.2,0.7275997291408102,0.0,0.0
184.21,1.1762919004031998,0.0,0.0
184.22,1.0437058549833498,0.0,0.0
184.23,1.0014049986816467,0.0,0.0
184.24,1.0477407654797117,0.0,0.0
184.25,1.0382429843286478,0.0,0.0
184.26,1.0009031494766552,0.0,0.0
184.27,0.9466490468045922,0.0,0.0
184.28,1.088076745529097,0.0,0.0
184.29,1.039027698370993,0.0,0.0
184.3,0.9833349010914857,0.0,0.0
184.31,0.8932364284953884,0.0,0.0
184.32,0.9399463152462398,0.0,0.0
184.33,1.066114822685664,0.0,0.0
184.34,1.2341185536597215,0.0,0.0
184.35,1.0088164232785302,0.0,0.0
184.36,1.0301119236424519,0.0,0.0
184.37,1.0642858131063375,0.0,0.0
184.38,0.8845367876432346,0.0,0.0
184.39,1.0659929442936986,0.0,0.0
184.4,1.01455040491882,0.0,0.0
184.41,1.057804558802855,0.0,0.0
184.42,1.0475460664392837,0.0,0.0
184.43,0.9603034875754867,0.0,0.0
184.44,0.9020682066526517,0.0,0.0
184.45,0.9526590373344443,0.0,0.0
184.46,0.8188944798272942,0.0,0.0
184.47,1.100953296688316,0.0,0.0
184.48,0.9002649597642736,0.0,0.0
184.49,0.8748569297271073,0.0,0.0
184.5,0.8077895766726778,0.0,0.0
184.51,0.9006857608740905,0.0,0.0
184.52,0.9886328587373897,0.0,0.0
184.53,0.8045722561664344,0.0,0.0
184.54,0.8786104662660166,0.0,0.0
184.55,0.8496784900396027,0.0,0.0
184.56,0.8337033485800603,0.0,0.0
184.57,1.0179228448125797,0.0,0.0
184.58,0.8572122782315057,0.0,0.0
184.59,1.0447492893185741,0.0,0.0
184.6,0.8254547485784461,0.0,0.0
184.61,0.8398530767102012,0.0,0.0
184.62,0.8685723222663043,0.0,0.0
184.63,0.7815083132606173,0.0,0.0
184.64,0.8706254542189922,0.0,0.0
184.65,1.0186907510184489,0.0,0.0
184.66,0.9825702085446726,0.0,0.0
184.67,0.8441550097234785,0.0,0.0
184.68,0.6866210957487354,0.0,0.0
184.69,0.7009438664771922,0.0,0.0
184.7,0.7602259396032932,0.0,0.0
184.71,0.7612036811332247,0.0,0.0
184.72,0.691888334624874,0.0,0.0
184.73,0.49886043335344676,0.0,0.0
184.74,0.57188589155663,0.0,0.0
184.75,0.6373427462876082,0.0,0.0
184.76,0.9426049975399855,0.0,0.0
184.77,0.8174551530103848,0.0,0.0
184.78,0.8016978689425454,0.0,0.0
184.79,0.7220843180441592,0.0,0.0
184.8,0.7070691773264465,0.0,0.0
184.81,0.569437909260409,0.0,0.0
184.82,0.6692299582617441,0.0,0.0
184.83,0.7141094536335386,0.0,0.0
184.84,0.6441957936970107,0.0,0.0
184.85,0.6881718440145996,0.0,0.0
184.86,0.6717400982975171,0.0,0.0
184.87,0.6765640622974601,0.0,0.0
184.88,0.7450101878076515,0.0,0.0
184.89,0.709316255647723,0.0,0.0
184.9,0.8512902274190677,0.0,0.0
184.91,0.7380128152227551,0.0,0.0
184.92,0.5866184716164824,0.0,0.0
184.93,0.7225645468840852,0.0,0.0
184.94,0.6208569447627112,0.0,0.0
184.95,0.5561835668700994,0.0,0.0
184.96,0.6379041948912884,0.0,0.0
184.97,0.5203814833837096,0.0,0.0
184.98,0.49982538217591543,0.0,0.0
184.99,0.5849934544668933,0.0,0.0
185.0,0.498679547679007,0.0,0.0
185.01,0.5093898094668138,0.0,0.0
185.02,0.401406557992819,0.0,0.0
185.03,0.4200807842491828,0.0,0.0
185.04,0.40124083689765133,0.0,0.0
185.05,0.6452123728226855,0.0,0.0
185.06,0.46015038962988225,0.0,0.0
185.07,0.18448374993268862,0.0,0.0
185.08,0.24114359318650913,0.0,0.0
185.09,0.4196589228052768,0.0,0.0
185.1,0.2912167649169587,0.0,0.0
185.11,0.2020554408529733,0.0,0.0
185.12,0.31077783156799216,0.0,0.0
185.13,0.16736097081036325,0.0,0.0
185.14,0.34678886772232653,0.0,0.0
185.15,0.24944757346983168,0.0,0.0
185.16,0.3040040894459822,0.0,0.0
185.17,0.4754268197294847,0.0,0.0
185.18,0.1095650930783814,0.0,0.0
185.19,0.13070058584896083,0.0,0.0
185.2,0.23164108806782802,0.0,0.0
185.21,0.20506085131351592,0.0,0.0
185.22,0.09799050444696139,0.0,0.0
185.23,0.14151870034254205,0.0,0.0
185.24,0.06719394556531547,0.0,0.0
185.25,-0.03931945648489944,0.0,0.0
185.26,-0.02124025988077083,0.0,0.0
185.27,0.025742001755216272,0.0,0.0
185.28,0.08534581903649485,0.0,0.0
185.29,0.13458150280019976,0.0,0.0
185.3,-0.2020628002689324,0.0,0.0
185.31,0.03605316000632484,0.0,0.0
185.32,0.10668202968205612,0.0,0.0
185.33,0.2315259479088222,0.0,0.0
185.34,-0.08377795050691904,0.0,0.0
185.35,-0.1365925774117741,0.0,0.0
185.36,-0.1396074595379422,0.0,0.0
185.37,-0.24585600784715878,0.0,0.0
185.38,-0.09725603935396655,0.0,0.0
185.39,-0.062264101063469884,0.0,0.0
185.4,-0.2365441943368417,0.0,0.0
185.41,0.07485640076707657,0.0,0.0
185.42,-0.08137224825544127,0.0,0.0
185.43,-0.31209736914477704,0.0,0.0
185.44,-0.04585156502534013,0.0,0.0
185.45,-0.13956364748324052,0.0,0.0
185.46,-0.24602278571319366,1.0,0.0
185.47,-0.20456608377978164,1.0,0.0
185.48,-0.3323597905448636,1.0,0.0
185.49,-0.10442823167266148,1.0,0.0
185.5,-0.3547662149524692,1.0,0.0
185.51,-0.17157526221877623,1.0,0.0
185.52,-0.14293881500896785,1.0,0.0
185.53,-0.14803845612917024,1.0,0.0
185.54,-0.15514275269885672,1.0,0.0
185.55,-0.35583976772448805,1.0,0.0
185.56,-0.1865932601420985,1.0,0.0
185.57,-0.19669108414025718,1.0,0.0
185.58,-0.4191246970030613,1.0,0.0
185.59,-0.2950848867178835,1.0,0.0
185.6,-0.3010822494738573,1.0,0.0
185.61,-0.3663204644624705,1.0,0.0
185.62,-0.2453762757765166,1.0,0.0
185.63,-0.4643838568970569,1.0,0.0
185.64,-0.35075540335376676,1.0,0.0
185.65,-0.41753256951774986,1.0,0.0
185.66,-0.2785761097614536,1.0,0.0
185.67,-0.2968057583123065,1.0,0.0
185.68,-0.44593756333929396,1.0,0.0
185.69,-0.3742674892174548,1.0,0.0
185.7,-0.38125092376340114,1.0,0.0
185.71,-0.3543074370125454,1.0,0.0
185.72,-0.4103354894391573,1.0,0.0
185.73,-0.4158708370198999,1.0,0.0
185.74,-0.47993741204285467,1.0,0.0
185.75,-0.33560437699185747,1.0,0.0
185.76,-0.44549484101654824,1.0,0.0
185.77,-0.6307245957549092,1.0,0.0
185.78,-0.42796452524683726,1.0,0.0
185.79,-0.4563132918263592,1.0,0.0
185.8,-0.5278563115730799,1.0,0.0
185.81,-0.5618581333674662,1.0,0.0
185.82,-0.6131870523970103,1.0,0.0
185.83,-0.5094394815168013,1.0,0.0
185.84,-0.5619283967550307,1.0,0.0
185.85,-0.36786103193947756,1.0,0.0
185.86,-0.45500225375269193,1.0,0.0
185.87,-0.5102801837428115,1.0,0.0
185.88,-0.41987126880434605,1.0,0.0
185.89,-0.5502340867873086,1.0,0.0
185.9,-0.5604701199893067,1.0,0.0
185.91,-0.4570636014666705,1.0,0.0
185.92,-0.5764406347965513,1.0,0.0
185.93,-0.44199165936189616,1.0,0.0
185.94,-0.569961784581196,1.0,0.0
185.95,-0.5166796893679683,1.0,0.0
185.96,-0.5936066254210798,1.0,0.0
185.97,-0.49634155138773217,1.0,0.0
185.98,-0.5636737467162828,1.0,0.0
185.99,-0.5935076448749973,1.0,0.0
186.0,-0.4353047781173095,1.0,0.0
186.01,-0.5230419919741475,1.0,0.0
186.02,-0.433766200628448,1.0,0.0
186.03,-0.5625609987373211,1.0,0.0
186.04,-0.45623659542915007,1.0,0.0
186.05,-0.472976759499488,1.0,0.0
186.06,-0.5934837119448707,1.0,0.0
186.07,-0.5030220071720582,1.0,0.0
186.08,-0.49284236925888164,1.0,0.0
186.09,-0.3999741537454369,1.0,0.0
186.1,-0.46963922932385294,1.0,0.0
186.11,-0.5602439800084351,1.0,0.0
186.12,-0.5098382186135177,1.0,0.0
186.13,-0.47754710949291745,1.0,0.0
186.14,-0.5834740780274986,1.0,0.0
186.15,-0.5186543012625668,1.0,0.0
186.16,-0.48682055288656984,1.0,0.0
186.17,-0.4689916618107516,1.0,0.0
186.18,-0.5854897095517935,1.0,0.0
186.19,-0.48491687234701125,1.0,0.0
186.2,-0.5944451156818658,1.0,0.0
186.21,-0.5696919470044841,1.0,0.0
186.22,-0.5411023027032087,1.0,0.0
186.23,-0.4864041162528944,1.0,0.0
186.24,-0.49621967833960495,1.0,0.0
186.25,-0.4757381347863799,1.0,0.0
186.26,-0.40828779543944,1.0,0.0
186.27,-0.4077394865608688,1.0,0.0
186.28,-0.45934655012957987,1.0,0.0
186.29,-0.5016031786763461,1.0,0.0
186.3,-0.483911233538094,1.0,0.0
186.31,-0.3549067536186214,1.0,0.0
186.32,-0.4134462115738185,1.0,0.0
186.33,-0.4490599950535423,1.0,0.0
186.34,-0.42701415895349376,1.0,0.0
186.35,-0.46353145034776083,1.0,0.0
186.36,-0.3893260924609281,1.0,0.0
186.37,-0.41250800921367653,1.0,0.0
186.38,-0.40632073296792676,1.0,0.0
186.39,-0.40345803556302046,1.0,0.0
186.4,-0.36940011275251067,1.0,0.0
186.41,-0.36288142100005677,1.0,0.0
186.42,-0.3748054192147372,1.0,0.0
186.43,-0.4063073028963253,1.0,0.0
186.44,-0.3642831810984562,1.0,0.0
186.45,-0.4129810614725235,1.0,0.0
186.46,-0.3592576512982206,1.0,0.0
186.47,-0.34290351166952493,1.0,0.0
186.48,-0.33506870054949284,1.0,0.0
186.49,-0.38129238911833346,1.0,0.0
186.5,-0.3590440592441111,1.0,0.0
186.51,-0.26641792017921734,1.0,0.0
186.52,-0.3154464112540228,1.0,0.0
186.53,-0.34209453816161617,1.0,0.0
186.54,-0.324818480939929,1.0,0.0
186.55,-0.32440609927126557,1.0,0.0
186.56,-0.28455827995482236,1.0,0.0
186.57,-0.2843925313165979,1.0,0.0
186.58,-0.2400756405776562,1.0,0.0
186.59,-0.24938868138712844,1.0,0.0
186.6,-0.2704641262457907,1.0,0.0
186.61,-0.25096572055781713,1.0,0.0
186.62,-0.25805449538863084,1.0,0.0
186.63,-0.15478779334540743,1.0,0.0
186.64,-0.24871310302781938,1.0,0.0
186.65,-0.23979915374510935,1.0,0.0
186.66,-0.2403785191851246,1.0,0.0
186.67,-0.2156049413407665,1.0,0.0
186.68,-0.23600687170225118,1.0,0.0
186.69,-0.24367800731796532,1.0,0.0
186.7,-0.2370333343190172,1.0,0.0
186.71,-0.16701448390023257,1.0,0.0
186.72,-0.16916499086909234,1.0,0.0
186.73,-0.1644226207858064,1.0,0.0
186.74,-0.15538526975414554,1.0,0.0
186.75,-0.182295549570569,1.0,0.0
186.76,-0.16518276154938308,1.0,0.0
186.77,-0.1510513951133994,1.0,0.0
186.78,-0.1399213138581979,1.0,0.0
186.79,-0.15653285867521655,1.0,0.0
186.8,-0.10148868667246694,1.0,0.0
186.81,-0.12105583124844448,1.0,0.0
186.82,-0.11040010127320865,1.0,0.0
186.83,-0.10866588015645055,1.0,0.0
186.84,-0.09545072798761549,1.0,0.0
186.85,-0.10388682030884534,1.0,0.0
186.86,-0.10809013651440995,1.0,0.0
186.87,-0.09095923388696672,1.0,0.0
186.88,-0.08076689291185482,1.0,0.0
186.89,-0.07642301247667226,1.0,0.0
186.9,-0.06829560214263122,1.0,0.0
186.91,-0.07414554837667323,1.0,0.0
186.92,-0.06918851426531421,1.0,0.0
186.93,-0.059962990197394,1.0,0.0
186.94,-0.03778001325289841,1.0,0.0
186.95,-0.044873964755456755,1.0,0.0
186.96,-0.048150198117740066,1.0,0.0
186.97,-0.04446895288762074,1.0,0.0
186.98,-0.04037666223923732,1.0,0.0
186.99,-0.03382716761351693,1.0,0.0
187.0,-0.03742925921436917,1.0,0.0
187.01,-0.049075189738881586,1.0,0.0
187.02,-0.03519343710625003,1.0,0.0
187.03,-0.04068697168375098,1.0,0.0
187.04,-0.039581226600598575,1.0,0.0
187.05,-0.03834156278181716,1.0,0.0
187.06,-0.030639794178979326,1.0,0.0
187.07,-0.033427903773197105,1.0,0.0
187.08,-0.03901499909242636,1.0,0.0
187.09,-0.0425641678218655,1.0,0.0
187.1,-0.02804707589112422,1.0,0.0
187.11,-0.028697174968021277,1.0,0.0
187.12,-0.033155485490789484,1.0,0.0
187.13,-0.02765609340542259,1.0,0.0
187.14,-0.028479663666589397,1.0,0.0
187.15,-0.025114525299940692,1.0,0.0
187.16,-0.03239802948244856,1.0,0.0
187.17,-0.031291140107097215,1.0,0.0
187.18,-0.034221734211660075,1.0,0.0
187.19,-0.025779577042452834,1.0,0.0
187.2,-0.030953731480021014,1.0,0.0
187.21,-0.0363522804792257,1.0,0.0
187.22,-0.034464300960722054,1.0,0.0
187.23,-0.023469620183377445,1.0,0.0
187.24,-0.023095059376861495,1.0,0.0
187.25,-0.027053606991399918,1.0,0.0
187.26,-0.025771888807383476,1.0,0.0
187.27,-0.009302098348297259,1.0,0.0
187.28,-0.008413353890147126,1.0,0.0
187.29,-0.015034298094733648,1.0,0.0
187.3,-0.013209158006055273,1.0,0.0
187.31,-0.020342765304643545,1.0,0.0
187.32,-0.014009162819033754,1.0,0.0
187.33,-0.014608549534391349,1.0,0.0
187.34,-0.008198384424400743,1.0,0.0
187.35,-0.02133762165596813,1.0,0.0
187.36,-0.015452469671684935,1.0,0.0
187.37,-0.028930275605154775,1.0,0.0
187.38,-0.012956284294023152,1.0,0.0
187.39,-0.014454987642121837,1.0,0.0
187.4,-0.013376164035214692,1.0,0.0
187.41,-0.010417391400620422,1.0,0.0
187.42,-0.007459006091877296,1.0,0.0
187.43,0.0019249914053390141,1.0,0.0
187.44,-0.0039668783953444526,1.0,0.0
187.45,0.001840854504910896,1.0,0.0
187.46,-0.009193659318904767,1.0,0.0
187.47,-0.0035301328881036024,1.0,0.0
187.48,-0.004107624484723974,1.0,0.0
187.49,-0.0014027483968432853,1.0,0.0
187.5,0.012623482210718216,1.0,0.0
187.51,0.002510613150007406,1.0,0.0
187.52,-0.003671458505310053,1.0,0.0
187.53,0.008662046426923095,1.0,0.0
187.54,0.00018559706937946717,1.0,0.0
187.55,0.007042249763305044,1.0,0.0
187.56,0.01017520792703197,1.0,0.0
187.57,0.012161196208697087,1.0,0.0
187.58,0.00911462258295863,1.0,0.0
187.59,0.003117507999843272,1.0,0.0
187.6,0.0077629328081731805,1.0,0.0
187.61,0.003247359487722102,1.0,0.0
187.62,-0.0017640245785645453,1.0,0.0
187.63,0.005931711220309966,1.0,0.0
187.64,0.012551811115492648,1.0,0.0
187.65,0.01294717372798946,1.0,0.0
187.66,0.009691742275860676,1.0,0.0
187.67,0.013987274191410649,1.0,0.0
187.68,0.015635078614007362,1.0,0.0
187.69,0.0071452009998612676,1.0,0.0
187.7,0.016400765601075593,1.0,0.0
187.71,0.011488017598435164,1.0,0.0
187.72,0.021973839512366696,1.0,0.0
187.73,0.011488271656173435,1.0,0.0
187.74,0.017745908820884553,1.0,0.0
187.75,0.025917388991467012,1.0,0.0
187.76,0.03173128534522163,1.0,0.0
187.77,0.022664873696818785,1.0,0.0
187.78,0.019268732961875732,1.0,0.0
187.79,0.01385222872415213,1.0,0.0
187.8,0.026760105299545776,1.0,0.0
187.81,0.01694935205849139,1.0,0.0
187.82,0.02179131526420319,1.0,0.0
187.83,0.03351225629494183,1.0,0.0
187.84,0.025575505643782703,1.0,0.0
187.85,0.01990171953807652,1.0,0.0
187.86,0.021069121091469595,1.0,0.0
187.87,0.03277747770789847,1.0,0.0
187.88,0.028984522795233263,1.0,0.0
187.89,0.02281001006976283,1.0,0.0
187.9,0.032875937767012024,1.0,0.0
187.91,0.029577714175156034,1.0,0.0
187.92,0.040577649679653695,1.0,0.0
187.93,0.03701125310147422,1.0,0.0
187.94,0.03813730346776859,1.0,0.0
187.95,0.031067822742322764,1.0,0.0
187.96,0.03212858766532154,1.0,0.0
187.97,0.043707149819749616,1.0,0.0
187.98,0.04166894941964447,1.0,0.0
187.99,0.0496188740274624,1.0,0.0
188.0,0.04360855145228466,1.0,0.0
188.01,0.037217446376937115,1.0,0.0
188.02,0.037478515873078294,1.0,0.0
188.03,0.03650284720551475,1.0,0.0
188.04,0.04851988940856659,1.0,0.0
188.05,0.04040052322511665,1.0,0.0
188.06,0.051737593265857765,1.0,0.0
188.07,0.03960916651588833,1.0,0.0
188.08,0.04852172058130378,1.0,0.0
188.09,0.04669252025127883,1.0,0.0
188.1,0.04950545909037777,1.0,0.0
188.11,0.052954624311881186,1.0,0.0
188.12,0.036069047273891555,1.0,0.0
188.13,0.05054011593247517,1.0,0.0
188.14,0.042343514891526345,1.0,0.0
188.15,0.04760617718883999,1.0,0.0
188.16,0.05176293140489016,1.0,0.0
188.17,0.04460642571927332,1.0,0.0
188.18,0.04932767443705538,1.0,0.0
188.19,0.049990881357787884,1.0,0.0
188.2,0.057586888205550864,1.0,0.0
188.21,0.041828944446902064,1.0,0.0
188.22,0.04676684379453435,1.0,0.0
188.23,0.04955725716344946,1.0,0.0
188.24,0.0461935756129739,1.0,0.0
188.25,0.05575185606691549,1.0,0.0
188.26,0.05765594992593909,1.0,0.0
188.27,0.05306147426214325,1.0,0.0
188.28,0.04052273837042185,1.0,0.0
188.29,0.06168309794199566,1.0,0.0
188.3,0.04638444995651763,1.0,0.0
188.31,0.053906024569153915,1.0,0.0
188.32,0.06371744399588442,1.0,0.0
188.33,0.05071285637847411,1.0,0.0
188.34,0.05955342668350243,1.0,0.0
188.35,0.054276917447168026,1.0,0.0
188.36,0.06618890253520629,1.0,0.0
188.37,0.053606524875636906,1.0,0.0
188.38,0.06040765308364257,1.0,0.0
188.39,0.05128793140788752,1.0,0.0
188.4,0.04610874895343263,1.0,0.0
188.41,0.06376666677828187,1.0,0.0
188.42,0.05543261329918704,1.0,0.0
188.43,0.057100179531027875,1.0,0.0
188.44,0.049859235587705227,1.0,0.0
188.45,0.047573148278010687,1.0,0.0
188.46,0.06159271744523439,1.0,0.0
188.47,0.052093009490583014,1.0,0.0
188.48,0.06596876899183136,1.0,0.0
188.49,0.05773932454113378,1.0,0.0
188.5,0.05317723000575459,1.0,0.0
188.51,0.05048842585254569,1.0,0.0
188.52,0.06001078203664122,1.0,0.0
188.53,0.06228709701093288,1.0,0.0
188.54,0.054607634863512756,1.0,0.0
188.55,0.05310588938023283,1.0,0.0
188.56,0.06456309904591731,1.0,0.0
188.57,0.05679814935571135,1.0,0.0
188.58,0.05725310136365073,1.0,0.0
188.59,0.047782858992504985,1.0,0.0
188.6,0.056377002669734146,1.0,0.0
188.61,0.05775412568549074,1.0,0.0
188.62,0.05814303835485916,1.0,0.0
188.63,0.050928368970353084,1.0,0.0
188.64,0.07072807227041102,1.0,0.0
188.65,0.060015842894894686,1.0,0.0
188.66,0.053792755780229164,1.0,0.0
188.67,0.05302681166945961,1.0,0.0
188.68,0.055126393947107395,1.0,0.0
188.69,0.06015332367705161,1.0,0.0
188.7,0.05296318512771911,1.0,0.0
188.71,0.05179695417267027,1.0,0.0
188.72,0.05671956181324132,1.0,0.0
188.73,0.05130743766979123,1.0,0.0
188.74,0.059137216272786335,1.0,0.0
188.75,0.049462213496904286,1.0,0.0
188.76,0.05744075450214455,1.0,0.0
188.77,0.05254962348817567,1.0,0.0
188.78,0.05347901020154881,1.0,0.0
188.79,0.06365525078294926,1.0,0.0
188.8,0.04752537578438194,1.0,0.0
188.81,0.06138061094187556,1.0,0.0
188.82,0.06246723819766508,1.0,0.0
188.83,0.05143446331303328,1.0,0.0
188.84,0.053237223632884446,1.0,0.0
188.85,0.059363495840607086,1.0,0.0
188.86,0.05493089223998112,1.0,0.0
188.87,0.06012703465313351,1.0,0.0
188.88,0.05081610774087445,1.0,0.0
188.89,0.052714326797042195,1.0,0.0
188.9,0.060603966825258655,1.0,0.0
188.91,0.04693758210360682,1.0,0.0
188.92,0.05611120081580752,1.0,0.0
188.93,0.055402555015411005,1.0,0.0
188.94,0.05760231993288083,1.0,0.0
188.95,0.04996069451583516,1.0,0.0
188.96,0.04793032829183136,1.0,0.0
188.97,0.04945405435508764,1.0,0.0
188.98,0.0465906288063147,1.0,0.0
188.99,0.04520574359183326,1.0,0.0
189.0,0.037587359749316436,1.0,0.0
189.01,0.0636714699516489,1.0,0.0
189.02,0.048454060259739286,1.0,0.0
189.03,0.042652523241733555,1.0,0.0
189.04,0.05102683593664066,1.0,0.0
189.05,0.043812255505873116,1.0,0.0
189.06,0.043352666392669485,1.0,0.0
189.07,0.049462128734256816,1.0,0.0
189.08,0.03932951048805667,1.0,0.0
189.09,0.03846018519974859,1.0,0.0
189.1,0.04291809349903252,1.0,0.0
189.11,0.04454894345131308,1.0,0.0
189.12,0.040653332483050315,1.0,0.0
189.13,0.04556381990242161,1.0,0.0
189.14,0.037802105982310874,1.0,0.0
189.15,0.02874121465998803,1.0,0.0
189.16,0.04166289063546968,1.0,0.0
189.17,0.04147799301503061,1.0,0.0
189.18,0.03752334439893183,1.0,0.0
189.19,0.03837441066350731,1.0,0.0
189.2,0.03768982341988092,1.0,0.0
189.21,0.0478553079106946,1.0,0.0
189.22,0.028246411849753527,1.0,0.0
189.23,0.04107750962371159,1.0,0.0
189.24,0.035369532574931584,1.0,0.0
189.25,0.03115125756562376,1.0,0.0
189.26,0.03740275926965894,1.0,0.0
189.27,0.027136182179624237,1.0,0.0
189.28,0.026486874902587155,1.0,0.0
189.29,0.026455648586767987,1.0,0.0
189.3,0.039810444913316784,1.0,0.0
189.31,0.025806155089027207,1.0,0.0
189.32,0.01936650169036077,1.0,0.0
189.33,0.021511240363819427,1.0,0.0
189.34,0.01361223627104481,1.0,0.0
189.35,0.021767705810632733,1.0,0.0
189.36,0.026204361150590817,1.0,0.0
189.37,0.017242222893462215,1.0,0.0
189.38,0.03113225251080795,1.0,0.0
189.39,0.013988236157262622,1.0,0.0
189.4,0.014661436728190154,1.0,0.0
189.41,0.013227442843204025,1.0,0.0
189.42,0.01200480380697064,1.0,0.0
189.43,0.013504497871726698,1.0,0.0
189.44,0.020491148872183108,1.0,0.0
189.45,0.02074737373309721,1.0,0.0
189.46,0.014838268651166317,1.0,0.0
189.47,0.013230670778397147,1.0,0.0
189.48,0.02132943215964966,1.0,0.0
189.49,0.004987502493946791,1.0,0.0
189.5,0.01312880638175289,1.0,0.0
189.51,0.012102887387209386,1.0,0.0
189.52,0.008422839804221973,1.0,0.0
189.53,0.012164745861010396,1.0,0.0
189.54,0.007860552708051114,1.0,0.0
189.55,0.0008044206802963013,1.0,0.0
189.56,0.005858003551468652,1.0,0.0
189.57,-0.0033866480209252515,1.0,0.0
189.58,0.00117139888268015,1.0,0.0
189.59,-0.007952058527794861,1.0,0.0
189.6,0.004298963711216239,1.0,0.0
189.61,-0.004298235615080069,1.0,0.0
